N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
743.0,영풍제지,2975.0,145.0,-4.65%,500.0,4070286.0,3120.0,3125.0,2970.0
744.0,덕양산업,4245.0,75.0,-1.74%,500.0,154640.0,4370.0,4370.0,4200.0
745.0,KTOP 단기금융채액티브,101330.0,10.0,+0.01%,0.0,3635.0,101320.0,101340.0,101320.0
746.0,디와이파워,12500.0,70.0,-0.56%,500.0,13512.0,12570.0,12570.0,12420.0
747.0,태평양물산,2785.0,180.0,-6.07%,500.0,5302860.0,2995.0,3000.0,2700.0
748.0,TIGER 현대차그룹+펀더멘털,23485.0,130.0,+0.56%,0.0,14203.0,23355.0,23550.0,23355.0
749.0,ACE 24-12 회사채(AA-이상)액티브,107735.0,40.0,+0.04%,0.0,946.0,111700.0,111700.0,107710.0
750.0,KODEX 미국나스닥100선물(H),19170.0,110.0,-0.57%,0.0,84054.0,19190.0,19205.0,19140.0
751.0,TIGER 여행레저,3430.0,30.0,-0.87%,0.0,91009.0,3450.0,3475.0,3415.0
752.0,신원,1320.0,0.0,0.00%,500.0,107684.0,1320.0,1321.0,1302.0
753.0,금호에이치티,690.0,0.0,0.00%,500.0,359097.0,686.0,696.0,682.0
754.0,신흥,14230.0,10.0,-0.07%,500.0,930.0,14240.0,14250.0,14140.0
755.0,KTcs,3160.0,100.0,-3.07%,500.0,772094.0,3265.0,3265.0,3140.0
756.0,강남제비스코,20600.0,100.0,-0.48%,1000.0,5324.0,20600.0,20700.0,20300.0
757.0,한투 코스피 양매도 5% OTM ETN,8925.0,10.0,+0.11%,0.0,10.0,8925.0,8925.0,8925.0
758.0,신일전자,1881.0,16.0,-0.84%,500.0,441901.0,1896.0,1896.0,1873.0
759.0,대한화섬,100500.0,100.0,-0.10%,5000.0,88.0,100100.0,101100.0,100100.0
760.0,대구백화점,12300.0,130.0,-1.05%,5000.0,21758.0,12430.0,12710.0,12080.0
761.0,한컴라이프케어,4800.0,55.0,+1.16%,200.0,71689.0,4735.0,4860.0,4735.0
762.0,한국수출포장,3320.0,40.0,+1.22%,500.0,1437518.0,3455.0,3455.0,3245.0
763.0,미창석유,76000.0,200.0,+0.26%,5000.0,413.0,75500.0,76000.0,75500.0
764.0,사조동아원,935.0,4.0,-0.43%,500.0,196042.0,939.0,940.0,929.0
765.0,아모레G3우(전환),18580.0,80.0,+0.43%,500.0,5114.0,19130.0,19130.0,18400.0
766.0,대신증권2우B,13140.0,10.0,+0.08%,5000.0,12166.0,13160.0,13160.0,13090.0
767.0,TIGER 차이나과창판STAR50(합성),6350.0,25.0,+0.40%,0.0,27612.0,6325.0,6375.0,6260.0
768.0,성창기업지주,1860.0,8.0,+0.43%,500.0,73494.0,1853.0,1875.0,1845.0
769.0,미래에셋 코스피 양매도 5% OTM ETN,8610.0,10.0,+0.12%,0.0,1.0,8610.0,8610.0,8610.0
770.0,KBSTAR iSelect메타버스,6560.0,10.0,-0.15%,0.0,37897.0,6570.0,6650.0,6495.0
771.0,계룡건설,14410.0,20.0,-0.14%,5000.0,15464.0,14430.0,14660.0,14320.0
772.0,웰바이오텍,1404.0,41.0,-2.84%,500.0,1717490.0,1450.0,1454.0,1400.0
773.0,수산중공업,2045.0,35.0,-1.68%,500.0,147915.0,2080.0,2080.0,2040.0
774.0,현대약품,3985.0,15.0,+0.38%,500.0,44414.0,4020.0,4020.0,3950.0
775.0,유화증권,2245.0,5.0,-0.22%,1000.0,3452.0,2250.0,2250.0,2205.0
776.0,ACE 23-12 회사채(AA-이상)액티브,105710.0,5.0,0.00%,0.0,2620.0,105725.0,105725.0,105710.0
777.0,TIGER Fn메타버스,7660.0,5.0,-0.07%,0.0,163206.0,7665.0,7765.0,7580.0
778.0,SOL 24-12 회사채(AA-이상)액티브,50195.0,5.0,+0.01%,0.0,662.0,50195.0,50195.0,50195.0
779.0,조선선재,100800.0,500.0,+0.50%,500.0,1138.0,100300.0,101700.0,100000.0
780.0,이구산업,3790.0,170.0,-4.29%,500.0,953635.0,3815.0,3865.0,3770.0
781.0,디씨엠,11100.0,30.0,-0.27%,500.0,1725.0,11130.0,11150.0,11050.0
782.0,SOL 25-09 회사채(AA-이상)액티브,50650.0,25.0,+0.05%,0.0,153.0,50630.0,50650.0,50625.0
783.0,TIGER 코스피,25710.0,25.0,-0.10%,0.0,1118.0,25735.0,25815.0,25635.0
784.0,국제약품,5950.0,1240.0,+26.33%,1000.0,9533084.0,5070.0,6090.0,4890.0
785.0,TIGER 코스닥150,13015.0,65.0,-0.50%,0.0,59725.0,13085.0,13150.0,12965.0
786.0,웅진,1559.0,22.0,-1.39%,500.0,1563384.0,1566.0,1610.0,1554.0
787.0,인지컨트롤스,7870.0,30.0,-0.38%,500.0,55464.0,7930.0,7960.0,7770.0
788.0,TIGER 미국채30년스트립액티브(합성 H),42465.0,200.0,-0.47%,0.0,75695.0,42285.0,42465.0,42100.0
789.0,샘표식품,27150.0,250.0,+0.93%,500.0,7949.0,26900.0,27250.0,26900.0
790.0,세아특수강,14470.0,150.0,-1.03%,5000.0,7453.0,14630.0,14630.0,14370.0
791.0,한국내화,3010.0,45.0,-1.47%,500.0,160317.0,3060.0,3080.0,3010.0
792.0,KODEX 미국나스닥100(H),12840.0,75.0,-0.58%,0.0,45411.0,12870.0,12870.0,12825.0
793.0,한투 블룸버그 인버스 2X 천연가스선물 ETN,61525.0,6155.0,+11.12%,0.0,11249.0,60425.0,61590.0,60085.0
794.0,KTOP K200액티브,10495.0,15.0,-0.14%,0.0,13069.0,10520.0,10565.0,10450.0
795.0,미래에셋 인버스 2X 코스닥150 선물 ETN,8185.0,80.0,+0.99%,0.0,2129864.0,8135.0,8260.0,8035.0
796.0,가온전선,19300.0,590.0,+3.15%,5000.0,79263.0,18900.0,19440.0,18760.0
797.0,KBSTAR 2차전지액티브,10640.0,105.0,-0.98%,0.0,63970.0,10785.0,10785.0,10620.0
798.0,한투 레버리지 S&P500 선물 ETN(H),24495.0,175.0,-0.71%,0.0,27.0,24600.0,24600.0,24495.0
799.0,TIGER 인도니프티50,10625.0,5.0,+0.05%,0.0,34262.0,10655.0,10655.0,10610.0
800.0,TIGER 투자등급회사채액티브,105670.0,20.0,+0.02%,0.0,448.0,105590.0,105670.0,105580.0
801.0,대영포장,1116.0,6.0,-0.53%,500.0,54060.0,1122.0,1130.0,1115.0
802.0,한양증권,9490.0,0.0,0.00%,5000.0,5250.0,9490.0,9500.0,9460.0
803.0,삼원강재,3005.0,20.0,-0.66%,500.0,8713.0,3025.0,3025.0,2975.0
804.0,황금에스티,7070.0,60.0,-0.84%,500.0,28644.0,7170.0,7170.0,7030.0
805.0,한국패러랠,1490.0,2.0,-0.13%,0.0,6628.0,1491.0,1491.0,1489.0
806.0,동남합성,34050.0,600.0,-1.73%,500.0,719.0,35400.0,35400.0,34050.0
807.0,경동도시가스,20200.0,50.0,-0.25%,2500.0,22532.0,20250.0,20400.0,20100.0
808.0,HANARO 200TR,41785.0,60.0,-0.14%,0.0,64.0,41865.0,42040.0,41665.0
809.0,TIGER 미국채10년선물,11120.0,35.0,-0.31%,0.0,66548.0,11155.0,11155.0,11075.0
810.0,KODEX 200IT TR,11985.0,40.0,+0.33%,0.0,111.0,11965.0,12050.0,11965.0
811.0,일동홀딩스,10270.0,160.0,-1.53%,1000.0,24240.0,10490.0,10490.0,10200.0
812.0,광전자,2035.0,10.0,-0.49%,500.0,47197.0,2080.0,2080.0,2025.0
813.0,KCTC,3920.0,20.0,-0.51%,500.0,5625.0,3905.0,3960.0,3905.0
814.0,종근당바이오,21300.0,50.0,-0.23%,2500.0,5516.0,21350.0,21450.0,21200.0
815.0,한솔홀딩스,2755.0,5.0,+0.18%,1000.0,29521.0,2750.0,2755.0,2725.0
816.0,유니퀘스트,5310.0,10.0,+0.19%,500.0,99416.0,5300.0,5350.0,5200.0
817.0,대창,1266.0,49.0,-3.73%,500.0,978787.0,1270.0,1278.0,1264.0
818.0,SK이노베이션우,91800.0,200.0,+0.22%,5000.0,2761.0,92500.0,92500.0,91000.0
819.0,태양금속,3105.0,225.0,-6.76%,500.0,1292986.0,3290.0,3290.0,3055.0
820.0,DRB동일,5710.0,100.0,-1.72%,500.0,16148.0,5850.0,5850.0,5690.0
821.0,인천도시가스,26000.0,250.0,-0.95%,5000.0,1142.0,26150.0,26250.0,25900.0
822.0,KODEX 배당가치,12585.0,20.0,-0.16%,0.0,13456.0,12555.0,12640.0,12545.0
823.0,KODEX 바이오,7690.0,80.0,-1.03%,0.0,82571.0,7775.0,7785.0,7675.0
824.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,15365.0,110.0,-0.71%,0.0,43224.0,15465.0,15465.0,15315.0
825.0,KODEX 미국반도체MV,14380.0,90.0,-0.62%,0.0,110194.0,14415.0,14420.0,14355.0
826.0,동일산업,46350.0,150.0,-0.32%,5000.0,1306.0,46500.0,47100.0,46150.0
827.0,KODEX 2차전지핵심소재10 Fn,8505.0,80.0,-0.93%,0.0,594134.0,8620.0,8620.0,8435.0
828.0,ACE 중국본토CSI300,22725.0,300.0,-1.30%,0.0,551.0,23145.0,23145.0,22650.0
829.0,유니온머티리얼,2670.0,45.0,-1.66%,500.0,211732.0,2715.0,2730.0,2665.0
830.0,두올,3390.0,60.0,+1.80%,2500.0,371342.0,3450.0,3510.0,3320.0
831.0,한국특강,1841.0,2.0,+0.11%,500.0,39030.0,1839.0,1842.0,1825.0
832.0,삼성 레버리지 천연가스 선물 ETN C,11135.0,1335.0,-10.71%,0.0,1173229.0,11380.0,11415.0,11115.0
833.0,팜스코,3030.0,20.0,+0.66%,500.0,37571.0,3005.0,3030.0,2980.0
834.0,CJ우,49200.0,500.0,+1.03%,5000.0,1003.0,48700.0,49450.0,48700.0
835.0,광명전기,2560.0,60.0,-2.29%,500.0,4700642.0,2625.0,2635.0,2515.0
836.0,화성산업,10930.0,0.0,0.00%,5000.0,18112.0,10990.0,10990.0,10760.0
837.0,HANARO Fn K-반도체,9780.0,105.0,+1.09%,0.0,123261.0,9735.0,9795.0,9670.0
838.0,KBSTAR 코스피,25745.0,105.0,-0.41%,0.0,4901.0,25850.0,25885.0,25690.0
839.0,청호ICT,2490.0,0.0,0.00%,500.0,0.0,0.0,0.0,0.0
840.0,팜젠사이언스,5990.0,80.0,+1.35%,500.0,129938.0,5950.0,6070.0,5840.0
841.0,히어로즈 단기채권ESG액티브,104425.0,0.0,0.00%,0.0,0.0,104425.0,104425.0,104425.0
842.0,한국화장품제조,23700.0,500.0,-2.07%,500.0,21615.0,24200.0,24200.0,23400.0
843.0,한국화장품,6660.0,110.0,-1.62%,500.0,80883.0,6760.0,6760.0,6660.0
844.0,크라운제과,8540.0,40.0,-0.47%,200.0,14947.0,8520.0,8580.0,8460.0
845.0,TIGER 미국MSCI리츠(합성 H),11370.0,30.0,-0.26%,0.0,13899.0,11405.0,11405.0,11295.0
846.0,씨티알모빌리티,12400.0,160.0,-1.27%,500.0,34574.0,12800.0,12800.0,12370.0
847.0,이지스레지던스리츠,3735.0,35.0,+0.95%,1000.0,22612.0,3705.0,3740.0,3705.0
848.0,HS애드,6370.0,30.0,+0.47%,1000.0,12479.0,6340.0,6370.0,6320.0
849.0,엔에이치스팩19호,10210.0,20.0,-0.20%,500.0,24221.0,10230.0,10230.0,10210.0
850.0,화승코퍼레이션,2085.0,45.0,+2.21%,500.0,512758.0,2065.0,2140.0,2055.0
851.0,WOORI 25-09 회사채(AA-이상)액티브,50645.0,5.0,-0.01%,0.0,159.0,50645.0,50645.0,50645.0
852.0,와이투솔루션,2810.0,20.0,-0.71%,2500.0,203750.0,2805.0,3000.0,2760.0
853.0,KTOP 25-08 회사채(A+이상)액티브,101180.0,10.0,+0.01%,0.0,6.0,101210.0,101210.0,101180.0
854.0,TIGER 글로벌혁신블루칩TOP10,10010.0,115.0,-1.14%,0.0,1163048.0,10125.0,10125.0,9980.0
855.0,ACE 26-06 회사채(AA-이상)액티브,10175.0,5.0,+0.05%,0.0,27002.0,10175.0,10175.0,10165.0
856.0,조흥,170500.0,800.0,-0.47%,5000.0,35.0,171000.0,171300.0,170500.0
857.0,삼화전기,15420.0,10.0,+0.06%,1000.0,50880.0,15500.0,15820.0,15360.0
858.0,BNK 24-11 회사채(AA-이상)액티브,50200.0,0.0,0.00%,0.0,2.0,50205.0,50205.0,50200.0
859.0,SOL 국고채10년,103765.0,85.0,+0.08%,0.0,1834.0,103725.0,103765.0,103530.0
860.0,성안,1501.0,154.0,-9.31%,500.0,1141034.0,1652.0,1652.0,1487.0
861.0,SOL 미국배당다우존스(H),10000.0,5.0,+0.05%,0.0,122947.0,10010.0,10010.0,9990.0
862.0,KBSTAR Fn5G테크,10300.0,40.0,+0.39%,0.0,15577.0,10245.0,10375.0,10115.0
863.0,KTis,2890.0,35.0,-1.20%,500.0,141513.0,2925.0,2935.0,2885.0
864.0,깨끗한나라,2700.0,55.0,+2.08%,1000.0,14488694.0,3100.0,3435.0,2700.0
865.0,토니모리,4180.0,50.0,-1.18%,200.0,118529.0,4280.0,4290.0,4155.0
866.0,신한 KOFR금리 ETN,100370.0,0.0,0.00%,0.0,0.0,100370.0,100370.0,100370.0
867.0,CJ씨푸드,2790.0,40.0,-1.41%,500.0,131025.0,2820.0,2835.0,2790.0
868.0,KODEX 헬스케어,11925.0,135.0,-1.12%,0.0,27389.0,12085.0,12105.0,11850.0
869.0,한진중공업홀딩스,3375.0,45.0,-1.32%,5000.0,10889.0,3410.0,3410.0,3370.0
870.0,TIMEFOLIO 글로벌AI인공지능액티브,13525.0,45.0,-0.33%,0.0,335833.0,13565.0,13565.0,13495.0
871.0,코스맥스비티아이,10320.0,70.0,-0.67%,500.0,7564.0,10390.0,10460.0,10050.0
872.0,삼익악기,1092.0,1.0,+0.09%,500.0,17574.0,1091.0,1096.0,1084.0
873.0,동방,2060.0,45.0,+2.23%,1000.0,445870.0,2025.0,2095.0,2005.0
874.0,모나리자,2695.0,50.0,+1.89%,500.0,239220.0,2625.0,2735.0,2625.0
875.0,TIGER 미국나스닥100TR(H),13110.0,70.0,-0.53%,0.0,59455.0,13135.0,13135.0,13085.0
876.0,KODEX 2차전지산업레버리지,5090.0,120.0,-2.30%,0.0,1827758.0,5245.0,5255.0,5035.0
877.0,KoAct 바이오헬스케어액티브,9620.0,185.0,-1.89%,0.0,76598.0,9805.0,9805.0,9580.0
878.0,세이브존I&C,2390.0,10.0,-0.42%,1000.0,21123.0,2400.0,2420.0,2370.0
879.0,현대코퍼레이션홀딩스,10750.0,140.0,-1.29%,5000.0,22965.0,10900.0,11130.0,10750.0
880.0,진양산업,7500.0,60.0,-0.79%,500.0,99334.0,7520.0,7560.0,7400.0
881.0,신한 미국달러 SOFR금리 플러스 ETN,9705.0,65.0,+0.67%,0.0,6.0,9685.0,9705.0,9685.0
882.0,텔코웨어,9980.0,90.0,-0.89%,500.0,9673.0,10060.0,10060.0,9950.0
883.0,KODEX 인도Nifty50,10870.0,0.0,0.00%,0.0,93200.0,10855.0,10895.0,10840.0
884.0,에이플러스에셋,4245.0,20.0,+0.47%,500.0,19682.0,4225.0,4250.0,4155.0
885.0,TIGER 소프트웨어,8965.0,35.0,+0.39%,0.0,300520.0,8930.0,9075.0,8895.0
886.0,KBSTAR 코스닥150,12590.0,65.0,-0.51%,0.0,41531.0,12635.0,12680.0,12530.0
887.0,ACE KRX금현물,12105.0,75.0,+0.62%,0.0,121310.0,12040.0,12125.0,12030.0
888.0,두산퓨얼셀1우,7110.0,210.0,+3.04%,100.0,85401.0,6960.0,7400.0,6890.0
889.0,TIGER 200선물인버스2X,2735.0,5.0,+0.18%,0.0,1533797.0,2730.0,2755.0,2700.0
890.0,KODEX K-로봇액티브,14375.0,110.0,+0.77%,0.0,272341.0,14335.0,14495.0,14285.0
891.0,인바이오젠,9340.0,0.0,0.00%,500.0,0.0,0.0,0.0,0.0
892.0,동양철관,785.0,9.0,-1.13%,500.0,110351.0,790.0,795.0,777.0
893.0,삼일제약,6110.0,70.0,-1.13%,500.0,27474.0,6200.0,6210.0,6050.0
894.0,KODEX 23-12 국고채액티브,10385.0,0.0,0.00%,0.0,10431.0,10385.0,10390.0,10385.0
895.0,화천기계,4220.0,245.0,-5.49%,500.0,943486.0,4435.0,4435.0,4130.0
896.0,일성건설,1715.0,11.0,-0.64%,500.0,81041.0,1729.0,1739.0,1711.0
897.0,KBSTAR 대형고배당10TR,16655.0,5.0,+0.03%,0.0,13706.0,16740.0,16740.0,16580.0
898.0,대현,2080.0,15.0,-0.72%,500.0,68654.0,2085.0,2095.0,2070.0
899.0,KBSTAR 코스닥150선물레버리지,10285.0,60.0,-0.58%,0.0,3260.0,10310.0,10445.0,10185.0
900.0,무림페이퍼,2175.0,5.0,+0.23%,2500.0,53650.0,2160.0,2175.0,2145.0
901.0,TIGER KRX바이오K-뉴딜,5625.0,85.0,-1.49%,0.0,139193.0,5760.0,5760.0,5595.0
902.0,TIGER 중국소비테마,6150.0,30.0,-0.49%,0.0,8589.0,6230.0,6230.0,6130.0
903.0,체시스,2785.0,350.0,-11.16%,500.0,6284755.0,3135.0,3135.0,2730.0
904.0,기신정기,3035.0,15.0,-0.49%,500.0,34715.0,3075.0,3075.0,3000.0
905.0,인팩,8860.0,10.0,+0.11%,500.0,21000.0,8990.0,8990.0,8700.0
906.0,콤텍시스템,730.0,1.0,+0.14%,500.0,281847.0,729.0,732.0,722.0
907.0,유니드비티플러스,8320.0,380.0,-4.37%,1000.0,136523.0,8630.0,8690.0,8300.0
908.0,TIGER 차이나CSI300레버리지(합성),13955.0,300.0,-2.10%,0.0,64444.0,14355.0,14355.0,13855.0
909.0,TIGER 미디어컨텐츠,6260.0,45.0,-0.71%,0.0,64284.0,6330.0,6385.0,6205.0
910.0,동일고무벨트,6290.0,20.0,+0.32%,500.0,12889.0,6270.0,6330.0,6210.0
911.0,크라운해태홀딩스,5840.0,40.0,-0.68%,500.0,19109.0,5880.0,5980.0,5840.0
912.0,한신공영,7470.0,0.0,0.00%,5000.0,8438.0,7490.0,7490.0,7380.0
913.0,휴니드,6120.0,70.0,-1.13%,5000.0,395137.0,6180.0,6250.0,6050.0
914.0,삼호개발,3430.0,25.0,-0.72%,500.0,43879.0,3460.0,3460.0,3420.0
915.0,동방아그로,6270.0,10.0,-0.16%,500.0,8037.0,6280.0,6310.0,6270.0
916.0,씨아이테크,1703.0,76.0,-4.27%,500.0,268964.0,1785.0,1787.0,1701.0
917.0,신영와코루,9450.0,50.0,-0.53%,500.0,718.0,9500.0,9560.0,9390.0
918.0,SG세계물산,420.0,1.0,-0.24%,500.0,134565.0,421.0,422.0,418.0
919.0,다스코,4380.0,40.0,-0.90%,500.0,90158.0,4410.0,4445.0,4350.0
920.0,STX그린로지스,11820.0,110.0,+0.94%,2500.0,484006.0,11720.0,12450.0,11650.0
921.0,방림,1999.0,6.0,+0.30%,500.0,21708.0,2000.0,2000.0,1972.0
922.0,유유제약,4960.0,35.0,-0.70%,1000.0,235133.0,5000.0,5060.0,4860.0
923.0,KH 필룩스,1326.0,0.0,0.00%,500.0,0.0,0.0,0.0,0.0
924.0,NH프라임리츠,4495.0,10.0,-0.22%,500.0,19419.0,4495.0,4515.0,4485.0
925.0,메리츠 3X 레버리지 국채30년 ETN,41825.0,255.0,-0.61%,0.0,29007.0,41225.0,41825.0,41095.0
926.0,써니전자,2400.0,20.0,-0.83%,500.0,275196.0,2435.0,2435.0,2385.0
927.0,KC그린홀딩스,3725.0,5.0,-0.13%,500.0,1264563.0,3780.0,3930.0,3705.0
928.0,TIGER 미국다우존스30,22810.0,0.0,0.00%,0.0,7093.0,22775.0,22860.0,22770.0
929.0,TIGER 테슬라채권혼합Fn,11195.0,60.0,-0.53%,0.0,30738.0,11255.0,11255.0,11170.0
930.0,제일연마,8320.0,20.0,-0.24%,500.0,3200.0,8310.0,8370.0,8200.0
931.0,금비,82900.0,1100.0,-1.31%,5000.0,7018.0,85000.0,86300.0,81500.0
932.0,대원전선,1151.0,5.0,+0.44%,500.0,533767.0,1147.0,1186.0,1145.0
933.0,상상인증권,763.0,0.0,0.00%,1000.0,29202.0,761.0,771.0,761.0
934.0,일신석재,1066.0,8.0,-0.74%,500.0,311255.0,1072.0,1085.0,1050.0
935.0,대원화성,1998.0,52.0,-2.54%,500.0,86266.0,2045.0,2045.0,1995.0
936.0,신한 인버스 2X 코스닥 150 선물 ETN,8210.0,80.0,+0.98%,0.0,49271.0,8210.0,8275.0,8080.0
937.0,미래산업,2680.0,165.0,-5.80%,500.0,1013804.0,2845.0,2845.0,2655.0
938.0,HANARO Fn조선해운,9935.0,170.0,+1.74%,0.0,101804.0,9790.0,9935.0,9740.0
939.0,HL D&I,2150.0,15.0,-0.69%,5000.0,22426.0,2170.0,2200.0,2145.0
940.0,TIGER AI반도체핵심공정,9790.0,15.0,+0.15%,0.0,3628443.0,9705.0,9860.0,9605.0
941.0,유니온,5170.0,40.0,-0.77%,500.0,96781.0,5210.0,5260.0,5130.0
942.0,지엠비코리아,4225.0,0.0,0.00%,500.0,14416.0,4225.0,4230.0,4180.0
943.0,사조오양,8530.0,60.0,-0.70%,5000.0,8365.0,8700.0,8700.0,8500.0
944.0,대호에이엘,1210.0,29.0,-2.34%,500.0,775558.0,1228.0,1248.0,1163.0
945.0,KODEX WTI원유선물(H),14190.0,275.0,-1.90%,0.0,417391.0,14315.0,14325.0,14130.0
946.0,조광페인트,6220.0,90.0,-1.43%,500.0,11425.0,6310.0,6400.0,6170.0
947.0,대동전자,7570.0,60.0,-0.79%,500.0,376.0,7630.0,7630.0,7500.0
948.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),31745.0,330.0,+1.05%,0.0,331.0,31890.0,31905.0,31745.0
949.0,KC코트렐,1555.0,37.0,-2.32%,500.0,288286.0,1600.0,1602.0,1540.0
950.0,엔케이,987.0,0.0,0.00%,500.0,182133.0,987.0,989.0,978.0
951.0,고려산업,3165.0,60.0,-1.86%,1000.0,66733.0,3250.0,3250.0,3160.0
952.0,TIGER 200선물레버리지,12325.0,20.0,-0.16%,0.0,118432.0,12295.0,12480.0,12235.0
953.0,화승알앤에이,4145.0,20.0,-0.48%,500.0,70760.0,4245.0,4245.0,4145.0
954.0,KODEX 차이나CSI300,10495.0,120.0,-1.13%,0.0,36074.0,10615.0,10640.0,10470.0
955.0,남성,2170.0,10.0,+0.46%,500.0,3383565.0,2220.0,2350.0,2155.0
956.0,한투 나스닥 100 ETN,15710.0,90.0,-0.57%,0.0,2.0,15740.0,15740.0,15710.0
957.0,남광토건,7970.0,140.0,-1.73%,5000.0,5518.0,8060.0,8110.0,7940.0
958.0,TIGER 미국필라델피아반도체레버리지(합성),13085.0,140.0,-1.06%,0.0,27596.0,13230.0,13230.0,13065.0
959.0,신한 레버리지 은 선물 ETN(H),7810.0,565.0,+7.80%,0.0,90712.0,7630.0,7920.0,7600.0
960.0,호전실업,8010.0,80.0,-0.99%,500.0,38721.0,8090.0,8120.0,7960.0
961.0,ACE 25-06 회사채(AA-이상)액티브,10180.0,0.0,0.00%,0.0,11388.0,10185.0,10185.0,10175.0
962.0,KODEX 국채선물10년,63655.0,95.0,+0.15%,0.0,2874.0,63495.0,63655.0,63360.0
963.0,KODEX 은선물(H),4660.0,170.0,+3.79%,0.0,341761.0,4615.0,4705.0,4605.0
964.0,영보화학,3840.0,60.0,+1.59%,500.0,4682054.0,4105.0,4415.0,3785.0
965.0,모두투어리츠,9810.0,1760.0,+21.86%,5000.0,598297.0,8700.0,10090.0,8360.0
966.0,보락,1280.0,3.0,-0.23%,200.0,58425.0,1280.0,1285.0,1275.0
967.0,KODEX Fn성장,13935.0,40.0,-0.29%,0.0,1375.0,13975.0,14035.0,13890.0
968.0,새론오토모티브,3985.0,10.0,+0.25%,500.0,3186.0,3975.0,4025.0,3850.0
969.0,상신브레이크,3560.0,55.0,+1.57%,500.0,69774.0,3505.0,3575.0,3480.0
970.0,진양폴리,7630.0,80.0,+1.06%,500.0,99154.0,7650.0,7770.0,7400.0
971.0,신송홀딩스,6440.0,120.0,-1.83%,500.0,37252.0,6600.0,6600.0,6410.0
972.0,SH에너지화학,685.0,13.0,-1.86%,500.0,592053.0,694.0,701.0,685.0
973.0,신한 레버리지 코스닥 150 선물 ETN,30280.0,315.0,-1.03%,0.0,1.0,30280.0,30280.0,30280.0
974.0,이건산업,6910.0,80.0,+1.17%,5000.0,11501.0,6920.0,7010.0,6760.0
975.0,한투 S&P500 선물 ETN,15090.0,15.0,+0.10%,0.0,2.0,15120.0,15120.0,15090.0
976.0,비상교육,5770.0,210.0,+3.78%,500.0,8336245.0,5760.0,6520.0,5460.0
977.0,한투 레버리지 천연가스 선물 ETN B,14965.0,1895.0,-11.24%,0.0,56358.0,15335.0,15380.0,14925.0
978.0,KODEX 한국대만IT프리미어,19160.0,90.0,-0.47%,0.0,6001.0,19160.0,19275.0,19155.0
979.0,신한 블룸버그 2X 천연가스 선물 ETN,14885.0,1830.0,-10.95%,0.0,64152.0,15775.0,15775.0,14885.0
980.0,동원금속,1591.0,36.0,-2.21%,500.0,294974.0,1638.0,1638.0,1580.0
981.0,미래에셋글로벌리츠,2550.0,30.0,+1.19%,1000.0,60914.0,2520.0,2550.0,2500.0
982.0,유성기업,2855.0,20.0,-0.70%,500.0,15139.0,2880.0,2895.0,2840.0
983.0,마이티 26-09 특수채(AAA)액티브,101450.0,45.0,-0.04%,0.0,4.0,101435.0,101450.0,101400.0
984.0,SK우,130600.0,100.0,+0.08%,200.0,719.0,130800.0,131300.0,130200.0
985.0,인터지스,2480.0,10.0,+0.40%,500.0,38709.0,2475.0,2485.0,2460.0
986.0,명문제약,2170.0,55.0,-2.47%,500.0,73727.0,2230.0,2235.0,2155.0
987.0,혜인,5790.0,0.0,0.00%,500.0,43791.0,5800.0,5830.0,5730.0
988.0,보해양조,529.0,17.0,-3.11%,500.0,719859.0,546.0,548.0,527.0
989.0,삼성공조,9050.0,0.0,0.00%,500.0,6159.0,9050.0,9070.0,8930.0
990.0,KODEX 미국메타버스나스닥액티브,8630.0,75.0,-0.86%,0.0,7061.0,8705.0,8705.0,8610.0
991.0,부산산업,69400.0,3000.0,+4.52%,5000.0,12530.0,68000.0,69500.0,67700.0
992.0,오리엔트바이오,616.0,4.0,-0.65%,500.0,130038.0,618.0,623.0,614.0
993.0,부국철강,3650.0,0.0,0.00%,500.0,396975.0,3650.0,3750.0,3550.0
994.0,KBSTAR 미국단기투자등급회사채액티브,10175.0,20.0,-0.20%,0.0,590.0,10195.0,10195.0,10145.0
995.0,까뮤이앤씨,1611.0,35.0,-2.13%,500.0,72069.0,1644.0,1655.0,1608.0
996.0,ACE 미국WideMoat가치주,20730.0,75.0,+0.36%,0.0,16865.0,20725.0,20775.0,20655.0
997.0,화천기공,32700.0,100.0,-0.30%,5000.0,2336.0,32950.0,32950.0,32450.0
998.0,ARIRANG 신흥국MSCI(합성 H),8895.0,160.0,+1.83%,0.0,34475.0,8745.0,8910.0,8735.0
999.0,한솔홈데코,887.0,8.0,-0.89%,1000.0,462722.0,890.0,895.0,881.0
1000.0,TIGER 국채3년,106120.0,50.0,+0.05%,0.0,675.0,106035.0,106120.0,105995.0
1001.0,KODEX 미국달러선물,12155.0,0.0,0.00%,0.0,48599.0,12135.0,12180.0,12105.0
1002.0,HANARO 200 TOP10,8020.0,5.0,+0.06%,0.0,3624.0,8125.0,8125.0,7995.0
1003.0,한솔로지스틱스,2555.0,0.0,0.00%,500.0,76854.0,2555.0,2570.0,2540.0
1004.0,DSR,4430.0,55.0,-1.23%,500.0,9069.0,4490.0,4490.0,4430.0
1005.0,플레이그램,559.0,11.0,+2.01%,100.0,108932.0,548.0,565.0,546.0
